Monomer_ID,SMILES,Affinity_Type,pKi
50094438,NS(=O)(=O)c1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c(Br)c1,Ki,6.903
50094439,NS(=O)(=O)c1nc2ccc(OCCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2s1,Ki,9.222
50094440,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(F)c1,Ki,6.301
50094441,NS(=O)(=O)c1nc2ccc(OS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,Ki,9.523
50094442,NS(=O)(=O)c1cccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,Ki,6.77
50094443,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)C(F)(F)F)cc2)s1,Ki,8.523
50094444,NS(=O)(=O)c1ccc(NNC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,Ki,7.638
50094445,NS(=O)(=O)c1cccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c1,Ki,8.0
50094446,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)s1,Ki,8.699
50094447,NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c1,Ki,7.699
50094448,NS(=O)(=O)c1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,Ki,8.0
50094449,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,Ki,7.959
50094450,NS(=O)(=O)c1nc2ccc(NS(=O)(=O)C(F)(F)F)cc2s1,Ki,9.046
50094451,NS(=O)(=O)c1cccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,Ki,7.174
50094452,NS(=O)(=O)c1nc2ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2s1,Ki,9.301
50094453,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,Ki,6.314
50094454,NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c(Br)c1,Ki,6.807
50094455,Cn1nc(sc1=NS(=O)(=O)C(F)(F)F)S(N)(=O)=O,Ki,7.62
50094456,NS(=O)(=O)c1nc2ccc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,Ki,9.699
50094458,NS(=O)(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1,Ki,7.26
50094459,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1,Ki,7.009
50094460,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,Ki,8.699
50094461,NS(=O)(=O)c1ccc(NNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,Ki,6.959
50094462,NS(=O)(=O)c1ccc(CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,Ki,6.824
50094463,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,Ki,8.097
50094800,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2ccc(O)cc2)C(O)=O)cc1,Ki,8.301
50094801,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2ccc(O)c(O)c2)C(O)=O)cc1,Ki,8.155
50094802,CC(C)CC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.301
50094803,NC(=N)NCCCC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.824
50094804,NC(=O)CCC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.046
50094805,CSCCC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.398
50094806,CC(C)C(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.301
50094807,CC(O)C(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.398
50094808,NS(=O)(=O)c1ccc(NC(=S)Nc2ccccc2C(O)=O)cc1,Ki,7.886
50094809,NS(=O)(=O)c1ccc(NC(=S)NC(CO)C(O)=O)cc1,Ki,8.523
50094810,NS(=O)(=O)c1ccc(NC(=S)NCCc2ccccn2)cc1,Ki,7.398
50094811,NS(=O)(=O)c1ccc(NC(=S)NC(CC(O)=O)C(O)=O)cc1,Ki,8.097
50094812,NS(=O)(=O)c1ccc(cc1)N=C=S,Ki,6.733
50094813,NS(=O)(=O)c1ccc(NC(=S)NC(CCC(O)=O)C(O)=O)cc1,Ki,8.0
50094814,NCCCCC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.921
50094815,NS(=O)(=O)c1ccc(NC(=S)NC(CC(O)=O)C(=O)NC(CC(O)=O)C(O)=O)cc1,Ki,7.824
50094816,NS(=O)(=O)c1ccc(NC(=S)NCc2ccccn2)cc1,Ki,7.347
50094817,CC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.921
50094818,NS(=O)(=O)c1ccc(NC(=S)NC(CS)C(O)=O)cc1,Ki,8.301
50094819,NS(=O)(=O)c1ccc(NC(=S)NC(CC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CC(O)=O)C(O)=O)cc1,Ki,8.0
50094820,NC(=O)CC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.222
50094821,NS(=O)(=O)c1ccc(NC(=S)N2CCCC2C(O)=O)cc1,Ki,7.602
50094822,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2cnc[nH]2)C(O)=O)cc1,Ki,8.301
50094823,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2ccccc2)C(O)=O)cc1,Ki,8.222
50094824,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc(cc2)C(O)=O)cc1,Ki,7.796
50094825,NS(=O)(=O)c1ccc(NC(=S)NCC(=O)NCC(O)=O)cc1,Ki,7.824
50094826,NS(=O)(=O)c1ccc(NC(=S)NCC(O)=O)cc1,Ki,7.699
50094827,CC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(=O)NC(Cc1ccccc1)C(O)=O,Ki,8.398
50094828,NS(=O)(=O)c1ccc(NC(=S)NC(C(O)c2ccccc2)C(O)=O)cc1,Ki,8.699
50094829,NS(=O)(=O)c1ccc(NC(=S)NCCC(O)=O)cc1,Ki,7.959
50094830,NS(=O)(=O)c1ccc(NC(=S)NCCc2cnc[nH]2)cc1,Ki,7.481
50094831,NS(=O)(=O)c1ccc(NC(=S)NCCC(=O)NC(Cc2cnc[nH]2)C(O)=O)cc1,Ki,8.523
50094832,NS(=O)(=O)c1ccc(NC(=S)NCCCC(O)=O)cc1,Ki,7.959
50094833,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2c[nH]c3ccccc23)C(O)=O)cc1,Ki,7.959
50094834,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2cnc[nH]2)C(=O)NCC(O)=O)cc1,Ki,9.0
50094835,NS(=O)(=O)c1ccc(NC(=S)Nc2cccc(c2)C(O)=O)cc1,Ki,7.745
50094836,CCC(C)C(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,8.398
50094837,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2cnc[nH]2)C(=O)NC(Cc2ccccc2)C(O)=O)cc1,Ki,8.523
50094838,NS(=O)(=O)c1ccc(NC(=S)NC(C(O)=O)c2ccccc2)cc1,Ki,8.222
50094839,CC(C)CC(NC(=S)Nc1ccc(cc1)S(N)(=O)=O)C(=O)NCC(O)=O,Ki,8.301
50094840,NS(=O)(=O)c1ccc(NC(=S)N2CCCC2C(=O)NCC(=O)NCC(O)=O)cc1,Ki,8.523
50097274,NS(=O)(=O)c1cc(c(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)c(Cl)c1Cl)S(N)(=O)=O,Ki,8.0
50097275,NS(=O)(=O)c1nc2ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc3ccc4nc(sc4c3)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc2s1,Ki,9.301
50097276,NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)NCc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.721
50097277,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)NCCc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki,8.155
50097278,NS(=O)(=O)c1cc(c(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1Cl)S(N)(=O)=O,Ki,7.921
50097279,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2F)S(N)(=O)=O)CC(O)=O)CC(O)=O)c(F)c1,Ki,8.155
50097280,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.337
50097281,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)c(Cl)c1,Ki,7.699
50097282,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)c(I)c1,Ki,7.796
50097283,NS(=O)(=O)c1cc(c(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2cc(Cl)c(cc2S(N)(=O)=O)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1Cl)S(N)(=O)=O,Ki,7.959
50097284,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O,Ki,6.678
50097285,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)c(F)c1,Ki,7.886
50097286,NS(=O)(=O)c1ccc(COC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)OCc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.367
50097287,NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2nnc(s2)S(N)(=O)=O)CC(O)=O)CC(O)=O)s1,Ki,9.0
50097288,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)NCCC(=O)Nc2nnc(s2)S(N)(=O)=O)CC(O)=O)CC(O)=O)s1,Ki,9.222
50097289,"Cn1nc(sc1=NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)N=c1sc(nn1C)S(N)(=O)=O)CC(O)=O)CC(O)=O)S(N)(=O)=O |w:24.24,6.7|",Ki,9.398
50097290,NS(=O)(=O)c1cc(c(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2c(Cl)c(Cl)c(cc2S(N)(=O)=O)S(N)(=O)=O)CC(O)=O)CC(O)=O)c(Cl)c1Cl)S(N)(=O)=O,Ki,8.046
50097291,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2Cl)S(N)(=O)=O)CC(O)=O)CC(O)=O)c(Cl)c1,Ki,7.824
50097292,NS(=O)(=O)c1ccc(COC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.097
50097293,NS(=O)(=O)c1nc2ccc(OCCOC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc2s1,Ki,9.222
50097294,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)c(Br)c1,Ki,7.921
50097295,Cn1nc(sc1=NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)S(N)(=O)=O |w:6.7|,Ki,8.699
50097296,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.125
50097297,NS(=O)(=O)c1ccc(NNC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)NNc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki,6.668
50097298,NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc2s1,Ki,9.097
50097299,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc1ccccc1S(N)(=O)=O)CC(O)=O)CC(O)=O,Ki,6.757
50097300,NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)s1,Ki,9.046
50097301,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2I)S(N)(=O)=O)CC(O)=O)CC(O)=O)c(I)c1,Ki,8.046
50097302,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)s1,Ki,9.0
50097303,NS(=O)(=O)c1nc2ccc(OCCOC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)OCCOc3ccc4nc(sc4c3)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc2s1,Ki,9.301
50097304,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.824
50097305,NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.638
50097306,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)OCCc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.469
50097307,NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Oc3ccc4nc(sc4c3)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc2s1,Ki,9.301
50097308,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2cccc(c2)S(N)(=O)=O)CC(O)=O)CC(O)=O)c1,Ki,7.161
50097309,NS(=O)(=O)c1nc2ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc2s1,Ki,9.097
50097310,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)c1,Ki,6.745
50097311,NS(=O)(=O)c1ccc(NNC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1,Ki,6.602
50097312,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)cc1,Ki,7.215
50097313,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2Br)S(N)(=O)=O)CC(O)=O)CC(O)=O)c(Br)c1,Ki,8.0
50098101,Cc1ccc(OS(N)(=O)=O)cc1,Ki,8.721
50098102,NS(=O)(=O)Oc1ccc(Cl)cc1,Ki,8.959
50098105,NS(=O)(=O)Oc1ccc(cc1)[N+]([O-])=O,Ki,8.824
50098106,NS(=O)(=O)Oc1ccccc1,Ki,8.886
50098108,NS(=O)(=O)Oc1ccc(Br)cc1,Ki,8.824
50098113,NS(=O)(=O)Oc1ccc(cc1)C#N,Ki,6.827
50098350,CS\C(=N/c1nc2ccc(cc2s1)S(N)(=O)=O)N1CCN(CC1)C(\SC)=N\c1nc2ccc(cc2s1)S(N)(=O)=O,Ki,8.328
50098351,CS\C(NCCN\C(SC)=N\c1nc2ccc(cc2s1)S(N)(=O)=O)=N/c1nc2ccc(cc2s1)S(N)(=O)=O,Ki,8.456
50098352,NS(=O)(=O)c1ccc2nc(NC(=S)N3CCN(CC3)C(=S)Nc3nc4ccc(cc4s3)S(N)(=O)=O)sc2c1,Ki,8.432
50098353,NS(=O)(=O)c1ccc2nc(NC(=S)NCCNC(=S)Nc3nc4ccc(cc4s3)S(N)(=O)=O)sc2c1,Ki,8.456
50098354,CSc1nn(CC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)c(NC(=S)Nc2ccccc2)c1C#N,Ki,8.328
50098356,NS(=O)(=O)c1ccc2nc(NC(=O)Cn3ncc(C#N)c3NC(=S)Nc3ccccc3)sc2c1,Ki,8.387
50098357,CSc1nn(CC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)c2nc[nH]c(=O)c12,Ki,8.26
50098358,NS(=O)(=O)c1ccc2nc(NC(=O)Cn3ncc4c3nc[nH]c4=O)sc2c1,Ki,8.081
50098359,CSc1nn(CC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)c2ncnc(N)c12,Ki,8.066
50098360,Nc1ncnc2n(CC(=O)Nc3nc4ccc(cc4s3)S(N)(=O)=O)ncc12,Ki,8.328
50098361,CSc1nn(CC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)c(N)c1C#N,Ki,8.066
50098362,Nc1c(cnn1CC(=O)Nc1nc2ccc(cc2s1)S(N)(=O)=O)C#N,Ki,8.051
50098363,NS(=O)(=O)c1ccc(NCC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)cc1,Ki,7.347
50098364,Nn1c(COc2ccc(Cl)cc2Cl)nnc1SCC(=O)Nc1nc2ccc(cc2s1)S(N)(=O)=O,Ki,8.046
50098365,Cc1ccc(OCc2nnc(SCC(=O)Nc3nc4ccc(cc4s3)S(N)(=O)=O)n2N)cc1Cl,Ki,8.032
50098366,Nc1nc(SCC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)nc2[nH]ncc12,Ki,6.646
50098367,NS(=O)(=O)c1ccc2nc(NC(=O)CSc3nc(O)cc(=O)[nH]3)sc2c1,Ki,8.046
50098368,Nc1cc(=O)[nH]c(SCC(=O)Nc2nc3ccc(cc3s2)S(N)(=O)=O)n1,Ki,8.018
50098369,Nn1c(Cc2ccccc2)nnc1SCC(=O)Nc1nc2ccc(cc2s1)S(N)(=O)=O,Ki,8.036
50100861,OC(=O)c1ccc(O)c(O)c1,Ki,6.328
50101333,NS(=O)(=O)c1cc(ccc1Cl)C(=O)Nc1nnc(S)s1,Ki,7.959
50101334,NS(=O)(=O)c1ccc(cc1)C(=O)NC(C(O)=O)c1ccccc1,Ki,7.444
50101335,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)cc1,Ki,8.155
50101336,CC(C)C[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.516
50101337,CC(C)C[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.276
50101338,CSCC[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.387
50101339,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O,Ki,7.398
50101340,NS(=O)(=O)c1nnc(NC(=O)c2ccc(cc2)S(N)(=O)=O)s1,Ki,8.523
50101341,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](CS)C(O)=O,Ki,6.31
50101342,C[C@@H](O)[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.284
50101343,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(O)=O,Ki,7.071
50101344,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](C(O)c1ccccc1)C(O)=O,Ki,7.678
50101345,C[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,Ki,7.921
50101346,CC(C)[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.481
50101347,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](CC(O)=O)C(O)=O,Ki,6.523
50101348,CC(C)C[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(=O)NCC(O)=O,Ki,8.046
50101349,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CO)C(O)=O,Ki,6.921
50101351,CC(C)[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.131
50101352,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CS)C(O)=O,Ki,6.959
50101353,C[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.102
50101354,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](CO)C(O)=O,Ki,6.538
50101355,CSCC[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.18
50101356,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](CCC(O)=O)C(O)=O,Ki,6.469
50101357,NS(=O)(=O)c1ccc(cc1)C(=O)NC(Cc1ccc(O)c(O)c1)C(O)=O,Ki,7.367
50101358,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NC(Cc1ccc(O)c(O)c1)C(O)=O,Ki,6.62
50101359,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(Cl)c(c2)S(N)(=O)=O)cc1,Ki,7.553
50101360,NS(=O)(=O)c1ccc(NC(=O)c2ccc(cc2)S(N)(=O)=O)cc1,Ki,8.0
50101361,NS(=O)(=O)c1nnc(NC(=O)c2ccc(Cl)c(c2)S(N)(=O)=O)s1,Ki,8.0
50101362,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,Ki,8.046
50101363,C[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,Ki,7.357
50101364,NS(=O)(=O)c1ccc(cc1)C(=O)Nc1nnc(S)s1,Ki,8.301
50101365,NC(=O)C[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.143
50101366,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O,Ki,6.678
50101367,NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)c(c2)S(N)(=O)=O)cc1,Ki,7.523
50101368,CC(C)C[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(=O)NCC(O)=O,Ki,7.292
50101369,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O,Ki,7.444
50101370,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,Ki,6.602
50101371,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCCC(O)=O,Ki,6.347
50101372,NS(=O)(=O)c1ccc(cc1)C(=O)NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O,Ki,7.796
50101373,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,Ki,7.131
50101374,C[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.377
50101375,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(O)=O,Ki,7.301
50101376,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,Ki,6.602
50101377,NC(=O)CC[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.516
50101378,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(O)=O,Ki,8.0
50101379,NC(=O)CC[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,7.125
50101380,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCC(O)=O,Ki,6.347
50101381,NC(=O)C[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.561
50101382,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,Ki,7.42
50101383,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC(O)=O,Ki,7.377
50101384,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCCCC(O)=O,Ki,6.398
50101386,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCC(=O)NCC(O)=O,Ki,7.071
50101387,NS(=O)(=O)c1ccc(cc1)C(=O)NCCCC(O)=O,Ki,7.137
50101388,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(Cl)c(c2)S(N)(=O)=O)cc1,Ki,7.585
50101389,NS(=O)(=O)c1ccc(cc1)C(=O)NCCC(O)=O,Ki,7.071
50101390,CC[C@H](C)[C@H](NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O)C(O)=O,Ki,6.553
50101391,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,Ki,7.284
50101392,NS(=O)(=O)c1cc(ccc1Cl)C(=O)N[C@@H](C(O)c1ccccc1)C(O)=O,Ki,7.208
50101393,C[C@@H](O)[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,Ki,6.939
50101394,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CC(O)=O)C(O)=O,Ki,7.137
50101395,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,Ki,7.347
50103514,NC(=N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,Ki,7.237
50106412,NS(=O)(=O)c1ccc(cc1)\N=c1/scc(-c2cccc(c2)[N+]([O-])=O)n1C1CCCCC1,Ki,7.824
50106413,NS(=O)(=O)c1ccc(cc1)\N=c1/scc(-c2ccc(F)cc2)n1C1CCCCC1,Ki,7.824
50106414,NS(=O)(=O)c1ccc(cc1)\N=c1/scc(-c2ccc(Cl)cc2)n1C1CCCCC1,Ki,7.036
50106416,NS(=O)(=O)c1ccc(cc1)\N=c1/scc(-c2ccc(F)cc2F)n1C1CCCCC1,Ki,7.959
